hour,small_part,med_part,nitr_diox,trioxygen,temp,pres,wind=E,wind=ENE,wind=ESE,wind=N,wind=NE,wind=NNE,wind=NNW,wind=NW,wind=S,wind=SE,wind=SSE,wind=SSW,wind=SW,wind=W,wind=WNW,wind=WSW,wind_sp,day,month=Apr,month=Aug,month=Dec,month=Feb,month=Jan,month=Jul,month=Jun,month=Mar,month=May,month=Nov,month=Oct,month=Sep,log_sulf,log_rain,log_carb,kNN,SVM,Neural Network,Random Forest,Tree,AdaBoost
-0.043478260869565216,-0.8368495077355838,-0.3414141414141414,-0.9418181818181818,-0.6462236905780658,-0.07001795332136443,0.1610738255033541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.08000000000000007,-0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6732559697135716,-1.0,5.707110264748875,6.069554375374566,6.473873053024018,6.384921092906822,5.77565344378126,5.883727642861818,5.707110264748875
-0.7391304347826086,-0.589310829817159,-0.7393939393939394,-0.660682909090909,-0.9219775120167234,0.2064631956912029,-0.06711409395973152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.68,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0833733916878289,-1.0,7.109816783758095,6.781427633360558,7.27681440432438,7.407862365023842,7.16850749296138,7.107997866392325,7.244941546337007
0.3913043478260869,-0.9915611814345991,-0.9636363636363636,-0.9127272727272727,-0.6698763298105093,-0.2639138240574506,0.5704697986577179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27999999999999997,-0.06666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5623285809668267,-1.0,5.303304908059076,5.916458070934038,5.790604425830633,5.809845387804424,5.673149427931078,5.698418435319307,5.707110264748876
-0.13043478260869565,-0.9859353023909986,-0.9575757575757575,-0.8909090909090909,-0.7928700538192154,-0.06642728904847396,0.46308724832214593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45999999999999996,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6732559697135716,-1.0,5.707110264748875,7.465249712180535,6.5705901942926594,5.942340882341631,5.867971605959324,5.698418435319307,5.707110264748876
0.7391304347826086,-0.8087201125175809,-0.7797979797979798,-0.4254545454545455,-0.9347858892138763,-0.2854578096947935,-0.006711409395974677,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6200000000000001,-0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3350469022144056,-1.0,7.550135342488429,7.236773785995782,7.399505231495095,7.496755000000876,7.428138249919826,7.219157563682668,7.313886831633462
-0.7391304347826086,-0.9212376933895922,-0.9696969696969697,-0.6330559112069309,-0.6793373855034867,0.23159784560143626,-0.24161073825503498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8400000000000001,-0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8295993431015467,-1.0,6.2166061010848646,6.1551387587446165,6.230615078401069,6.2922364782777525,6.344385430550196,6.309698864751798,6.3985949345352084
-0.21739130434782608,-0.6540084388185654,-0.6303030303030303,-0.37454545454545457,-0.8969416664419667,0.46499102333931774,-0.42281879194630934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4762866136937029,-0.897189208745908,7.244941546337007,6.554278195975544,7.651430784211737,6.978754114402072,7.084858552216059,7.384828212831822,7.170888478512505
-0.30434782608695654,-0.7609001406469761,-0.7212121212121212,-0.5272727272727272,-0.9915522233717405,0.2064631956912029,0.02684563758389108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7400000000000001,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3465462156352734,-1.0,7.3783837129967145,6.965209793821986,7.086193785704989,7.038589574212063,7.2155495439131325,7.048180883598342,7.313886831633462
-0.9130434782608695,-0.6736990154711674,-0.8121212121212121,-0.9054545454545454,-0.7455647753543284,0.4398563734290844,-0.6409395973154367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9800000000000001,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29505781883210674,-1.0,7.3783837129967145,6.710758619956697,6.521477638430365,7.040469547561436,6.832514846025409,6.924333098338433,6.803505257608338
-0.13043478260869565,-0.8734177215189873,-0.898989898989899,-0.8545454545454545,-0.6320321070385998,0.6193895870736087,-0.3825503355704727,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7200000000000001,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6732559697135716,-1.0,6.55250788703459,6.416635362224097,5.889019061692931,6.19651053991778,6.5460650284409265,6.5547349861483415,6.68586094706836
-0.21739130434782608,-0.6849507735583685,-0.7535353535353535,-0.36727272727272725,-0.9915522233717405,-0.2639138240574506,0.14429530201342122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.82,-0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4762866136937029,-1.0,7.696667081526462,7.33896179964554,7.697671826013586,7.729622269663107,7.693389953350042,7.654175555250554,7.601402334583733
-0.21739130434782608,-0.7665260196905767,-0.703030303030303,-0.3527272727272727,-0.9868216955252519,-0.4111310592459605,-0.07046979865771885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8,-0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1442968778488609,-1.0,7.696667081526462,7.071873726484417,7.7930487243411015,7.320860732797414,7.378696731083663,7.3570228982071155,7.601402334583733
0.7391304347826086,-0.7805907172995781,-0.8424242424242424,-0.8327272727272728,-0.4664636324114954,0.45421903052064644,-0.6140939597315457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6200000000000001,-0.9333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6732559697135716,-1.0,7.00397413672268,6.6336741067834,6.72444418488389,6.813248678324923,6.733657356373826,6.707462662840068,6.68586094706836
-0.13043478260869565,-0.9465541490857947,-0.9292929292929293,-0.6654545454545454,-0.9111332499814327,-0.28186714542190305,0.5134228187919446,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7200000000000001,-0.9333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17226517997012813,-1.0,6.803505257608338,6.782166823337765,6.42675562640596,6.700844832411077,6.578743095997643,6.423418542602658,6.552507887034593
0.9130434782608695,-0.8030942334739803,-0.5555555555555556,-0.6218181818181818,-0.5137689108763823,0.3500897666068223,-0.19127516778523634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1594200005996116,-1.0,7.170888478512505,6.59422782876388,7.048831572539864,6.814476007635793,6.954485796130124,6.815984903166345,6.803505257608339
-0.5652173913043478,-0.8593530239099859,-0.8868686868686869,-0.76,-0.9915522233717405,-0.25673249551166966,-0.22818791946308944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9199999999999999,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6732559697135716,-1.0,7.0909098220799835,6.714396967727511,5.966028249872988,6.691460885614914,6.775456156246103,6.710637365290608,6.68586094706836
0.13043478260869565,-0.0014064697609001407,-0.03434343434343434,0.06909090909090909,-0.9820911676787631,-0.49730700179533216,-0.17449664429530345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6400000000000001,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17226517997012813,-1.0,8.665785595466064,8.2360985151549,8.126313470636486,8.532106892182192,8.60751678107766,8.302051646569643,8.962007209588313
0.8260869565217391,-0.5414908579465542,-0.5414141414141415,-0.4254545454545455,-0.5847268285737128,0.38958707360861766,-0.6275167785234912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7400000000000001,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5623285809668267,-1.0,7.313886831633462,5.9607682257526715,7.164619363460954,7.0938624068320735,7.260827256706092,7.384828212831822,7.244941546337007
-0.6521739130434783,-0.7974683544303798,-0.7656565656565657,-0.52,-0.7297890739593492,-0.3752244165170556,0.08053691275167706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7400000000000001,-0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2628599656767797,-1.0,7.170888478512505,7.157740442163539,7.387636739546206,7.46091304202891,7.2493045305196215,7.219157563682668,7.438971592395862
0.4782608695652174,-0.8874824191279888,-0.8464646464646465,-0.8836363636363637,0.24311554456180884,0.7450628366247758,-0.42617449664429663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3400000000000001,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6732559697135716,-1.0,6.803505257608338,6.6410088131734515,6.1355055482886875,6.465576722458163,6.485090949233708,6.5547349861483415,6.55250788703459
-1.0,-0.8818565400843882,-0.8242424242424242,-0.7963636363636364,-0.4475415210255406,0.45421903052064644,-0.4127516778523511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.58,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.24964183419087638,-1.0,6.803505257608338,6.184262763128996,5.9765141964447785,6.411657711668473,6.5375593760175805,6.5547349861483415,6.2166061010848646
0.3913043478260869,-0.9718706047819972,-0.9696969696969697,-0.9709090909090909,-0.37185307548172153,0.6517055655296231,-0.26510067114094255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.68,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5623285809668267,-1.0,5.303304908059076,5.485305938899396,5.337983364974587,5.491353426822774,5.668425463909239,5.886200530917612,5.303304908059076
-1.0,-0.9156118143459916,-0.9393939393939394,-0.6,-0.9868216955252519,-0.3967684021543985,0.46644295302012945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.68,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.02778705669738667,-0.9462547645349124,8.006700845440367,7.309382440873731,7.186709703305194,7.0621478540176845,6.977983148516269,7.192890972245579,7.170888478512505
-0.4782608695652174,-0.7918424753867792,-0.795959595959596,-0.45454545454545453,-0.8496363879770797,-0.46499102333931774,-0.10738255033557195,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8400000000000001,-0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3622763442993118,-1.0,7.650168700845001,7.299831624525733,7.13862103344324,7.394583754532825,7.323090141219578,7.219157563682668,7.496097345175956
1.0,-0.7890295358649789,-0.8484848484848485,-0.5709090909090909,-0.9820911676787631,-0.42908438061041293,0.3288590604026829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7400000000000001,0.5333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05267247817100774,-1.0,7.3783837129967145,7.414394589983928,6.773554518168591,7.253154957655147,7.335274359459348,7.3570228982071155,7.3783837129967145
0.043478260869565216,-0.839662447257384,-0.8505050505050505,-0.45454545454545453,-0.9726301119857858,-0.3177737881508079,-0.020134228187920218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.68,-0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12855631669058853,-1.0,7.496097345175956,7.412883103586455,7.40379504394593,7.378931907010664,7.323865455735553,7.3570228982071155,7.438971592395862
-1.0,-0.5752461322081576,-0.694949494949495,-0.68,-0.9205943056744101,-0.0233393177737881,0.04026845637583662,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3465462156352734,-1.0,7.438971592395862,6.736148945484861,6.482636949088626,7.25010763255594,7.228312729140964,7.107997866392325,7.313886831633462
0.8260869565217391,-0.8115330520393812,-0.7878787878787878,-0.1781818181818182,-0.9726301119857858,-0.2459605026929982,0.4026845637583891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.24964183419087638,-1.0,7.244941546337007,6.70720696631945,6.6565302526428916,7.078790446031558,7.327919602366199,7.3570228982071155,7.170888478512505
-0.7391304347826086,-0.8677918424753868,-0.9050505050505051,-0.9563636363636364,-0.7171816082753962,0.41831238779174157,-0.5771812080536926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.76,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5623285809668267,-0.5816228930142805,5.993961427306569,6.528531512463701,6.549205073688196,6.612103235995308,6.458640002897691,6.5547349861483415,6.55250788703459
0.4782608695652174,-0.890295358649789,-0.8787878787878788,-0.8472727272727273,-0.15424879454324153,0.644524236983842,-0.4932885906040282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.48,-0.5333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4762866136937029,-1.0,6.55250788703459,6.779339088442259,6.292511224818238,6.472304835129993,6.574441021234231,6.5547349861483415,6.552507887034591
0.3913043478260869,-0.9859353023909986,-0.9474747474747475,-0.84,-0.7502953032008172,-0.005385996409335676,0.3959731543624144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.32000000000000006,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.17226517997012813,-1.0,5.993961427306569,6.22368352848664,6.245006637965599,6.13649543493473,6.103393735669179,6.01362378378803,5.993961427306569
1.0,-0.7693389592123769,-0.6666666666666666,-0.6872727272727273,-0.25832040716599286,0.47576301615798927,-0.33221476510067405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1594200005996116,-1.0,6.803505257608338,6.629997891093606,7.049451727430917,6.98183820237745,6.942473184746916,7.048180883598342,6.803505257608338
0.21739130434782608,-0.9831223628691983,-0.9656565656565657,-0.9100290909090909,-0.600768048501156,0.10951526032315981,0.11409395973154282,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44000000000000006,0.13333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4549845000661999,-1.0,7.109816783758095,6.382938834725266,5.932493808408221,5.700067807252205,5.673149427931078,5.698418435319307,5.707110264748876
1.0,-0.8030942334739803,-0.7777777777777778,-0.7454545454545455,-0.6178405234991337,0.192100538599641,-0.24161073825503498,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3255256727104572,-1.0,6.55250788703459,6.692303438331434,7.147703804465333,6.809007487208106,6.786721830319735,6.707462662840068,6.803505257608339
-0.3913043478260869,-0.9549929676511956,-0.896969696969697,-0.6,-0.9962827512182293,0.23159784560143626,-0.053691275167785976,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.86,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3465462156352734,-1.0,5.707110264748875,6.534893027598275,6.507880940290033,6.335726377735829,6.33602541525056,6.423418542602658,6.2166061010848646
